date,price
2025-08-13 20:09:01.226,122736.16844950369
2025-08-13 21:09:23.117,122850.47480835272
2025-08-13 22:04:11.504,122655.92371568155
2025-08-13 23:05:46.087,123066.19096595528
2025-08-14 00:04:14.138,123419.33444694606
2025-08-14 01:04:45.718,123770.05025514928
2025-08-14 02:22:42.015,123566.4525746493
2025-08-14 03:14:19.483,123782.08008719778
2025-08-14 03:21:25.544,123732.10955513605
2025-08-14 04:09:46.133,123429.5512477068
2025-08-14 05:09:12.479,123133.50376717577
2025-08-14 06:04:49.799,122081.40740761199
2025-08-14 07:02:44.678,121814.87572168793
2025-08-14 08:10:29.582,121835.4214245897
2025-08-14 09:08:46.367,121704.7226137641
2025-08-14 10:09:11.689,121611.5814603175
2025-08-14 11:09:30.613,120911.85757179689
2025-08-14 12:05:50.438,120915.1358091418
2025-08-14 13:09:23.675,119324.09392463375
2025-08-14 14:06:57.496,118348.9031066928
2025-08-14 15:09:08.431,118766.88768939592
2025-08-14 16:02:16.728,118220.42386146332
2025-08-14 17:02:53.512,117846.8293927414
2025-08-14 18:03:28.287,117907.69961243957
2025-08-14 19:02:08.088,118140.15175629064
2025-08-14 20:03:14.751,117999.92193421233
2025-08-14 21:01:49.666,117972.50058212507
2025-08-14 22:02:56.603,117848.00060956631
2025-08-14 23:03:09.940,118327.47253939268
2025-08-15 00:03:27.613,118387.76940297017
2025-08-15 01:00:38.512,118319.47330275648
2025-08-15 02:01:36.429,118766.71007333513
2025-08-15 03:00:36.953,118785.93318559029
2025-08-15 04:01:48.855,119049.72027859472
2025-08-15 05:03:19.015,118938.14472096805
2025-08-15 06:01:35.001,119044.65802389507
2025-08-15 07:02:27.043,119160.51538435975
2025-08-15 08:03:03.800,119084.85197497487
2025-08-15 09:03:08.736,118970.54631253434
2025-08-15 10:02:57.439,118856.5972093437
2025-08-15 11:00:30.668,118971.70611595799
2025-08-15 12:03:30.173,119094.80293447574
2025-08-15 13:00:48.512,118775.09135434593
2025-08-15 14:03:32.043,117912.93866816521
2025-08-15 15:02:41.037,117387.54999240847
2025-08-15 16:00:23.626,117367.4347951849
2025-08-15 17:01:08.736,117407.49931529992
2025-08-15 18:01:04.967,117670.62799352725
2025-08-15 19:02:05.799,117219.33341108754
2025-08-15 20:02:43.522,117000.41118669232
2025-08-15 21:02:56.579,117371.50148995162
2025-08-15 22:03:06.651,117372.65388438936
2025-08-15 23:06:02.115,117805.21195916239
2025-08-16 00:00:46.219,117396.51852350791
2025-08-16 01:03:07.981,117800.72549274012
2025-08-16 02:03:08.130,117954.97333880374
2025-08-16 03:02:51.235,117569.54211594824
2025-08-16 04:02:57.432,117533.98734372148
2025-08-16 05:02:25.789,117903.7017188172
2025-08-16 06:07:20.248,117696.32142573298
2025-08-16 07:07:25.451,117451.02331171713
2025-08-16 08:03:10.562,117663.79245540539
